price,area,locality,property_type,bedroom_num,latitude,longitude
0.94,1105,Mira Road,Apartment,2,19.29388237,72.87149048
0.63,770,Mira Road,Apartment,1,19.28095818,72.87423706
0.25,455,Dombivali,Apartment,1,19.18496323,73.09342957
0.95,1060,Mira Road,Apartment,2,19.27747536,72.87630463
1.75,700,Mahim,Apartment,1,19.0435009,72.84049988
0.61,275,Byculla,Apartment,1,18.98305702,72.83896637
0.69,585,Kurla,Apartment,1,19.0639286,72.88166046
2.9,2060,Airoli,Apartment,3,19.17228508,72.98948669
0.75,610,Kurla,Apartment,1,19.06423187,72.8844986
1.48,1050,Kurla,Apartment,2,19.0632267,72.88041687
0.19,344,Dombivali,Apartment,1,19.18403053,73.09603119
0.95,1060,Mira Road,Apartment,2,19.27747536,72.87630463
0.19,345,Dombivali,Apartment,1,19.18404961,73.09605408
1.81,1110,Airoli,Apartment,2,19.1590004,72.99859619
0.9,830,Thane,Apartment,2,19.26239014,72.97595215
1.25,1310,Kamothe,Apartment,2,19.01283836,73.08972168
0.65,680,Kamothe,Apartment,1,19.01280785,73.09470367
0.6,730,Kamothe,Apartment,1,19.01815987,73.09264374
1.14,1605,Kalamboli,Apartment,3,19.03845215,73.09728241
0.53,667,Kalamboli,Apartment,1,19.04388237,73.10150909
0.89,850,Koper Khairane,Apartment,2,19.0990696,72.99901581
0.47,700,Taloje,Apartment,2,19.07128143,73.09729767
0.29,690,Taloja,Apartment,1,19.08562469,73.11043549
0.49,1050,Taloja,Apartment,2,19.07129288,73.09729767
0.49,1050,Taloja,Apartment,2,19.07129288,73.09729767
0.46,802,Taloja,Apartment,2,19.07123184,73.09724426
0.33,605,Taloja,Apartment,1,19.07122612,73.09724426
0.35,672,Taloje,Apartment,1,19.07125473,73.09725189
0.51,520,Kalyan,Apartment,1,19.25238609,73.1255722
0.58,790,Thane,Apartment,2,19.25656128,73.12287903
0.55,933,Taloje,Apartment,2,19.07117844,73.097229
0.41,720,Taloja,Apartment,1,19.07181549,73.09798431
0.35,720,Taloje,Apartment,1,19.08200073,73.10729218
0.62,1020,Taloja,Apartment,2,19.07297325,73.10353851
1.55,950,Malad,Apartment,2,19.18033409,72.83765411
0.78,1110,Vasai,Apartment,2,19.36294746,72.81175995
0.6,715,Dombivali,Apartment,1,19.20101738,73.09404755
0.64,990,Dombivli,Apartment,2,19.22516441,73.0796814
0.65,700,Kalamboli,Apartment,1,19.03602791,73.09107208
1.1,1185,Kharghar,Apartment,2,19.07185173,73.07289886
1.4,2200,Kharghar,Apartment,3,19.06645775,73.06904602
0.9,950,Thane,Apartment,2,19.24536705,72.98106384
1.75,2400,Kharghar,Apartment,3,19.04732704,73.0769043
1.55,1600,Kharghar,Apartment,3,19.03826904,73.07549286
1.1,1800,Kharghar,Apartment,3,19.08200455,73.0825119
1.15,1700,Kharghar,Apartment,3,19.08944893,73.07676697
1.79,850,Sion,Apartment,2,19.05169296,72.86916351
1.05,505,Borivali,Apartment,1,19.2259903,72.84449768
1.55,580,Dahisar,Apartment,2,19.25456238,72.85689545
2.6,1000,Borivali,Apartment,3,19.24814224,72.85300446
7.21,1500,Juhu,Apartment,3,19.10037613,72.82952118
0.99,1175,Kalyan,Apartment,2,19.26153946,73.14687347
0.76,980,Kasaradavali Thane,Apartment,2,19.26821518,72.97315979
0.36,650,Vasai,Apartment,1,19.39635086,72.86195374
0.3,650,Vasai,Apartment,1,19.40925598,72.84296417
0.7,1050,Virar,Apartment,2,19.46223068,72.77992249
0.78,1110,Vasai,Apartment,2,19.36294746,72.81175995
0.32,1000,Taloja,Apartment,1,19.06961632,73.09765625
0.48,640,Dombivli,Apartment,1,19.22700691,73.09072876
0.47,630,Dombivli,Apartment,1,19.22651672,73.08804321
1.8,2075,Vasai,Apartment,3,19.39390373,72.8265152
0.67,895,Dombivli,Apartment,2,19.22650719,73.09095001
0.5,1000,Ambernath,Apartment,2,19.20769119,73.18080902
0.75,980,Vasai,Apartment,2,19.37498093,72.81552887
0.68,700,Mira Road,Apartment,1,19.28025436,72.8841095
0.75,1160,Kalamboli,Apartment,2,19.0376873,73.09468079
0.85,980,Panvel,Apartment,2,19.00210953,73.11351013
0.38,790,Bhiwandi,Apartment,1,19.23742676,73.01324463
0.73,400,Goregaon,Apartment,1,19.15774345,72.84674835
0.95,650,Kalamboli,Apartment,2,19.03878784,73.09494019
0.53,1102,Kharghar,Apartment,1,19.08660126,73.07303619
0.48,640,Dombivli,Apartment,1,19.22695923,73.0907135
0.68,900,Dombivli,Apartment,2,19.2269249,73.09069824
0.67,895,Dombivli,Apartment,2,19.22684479,73.09074402
0.5,665,Dombivli,Apartment,1,19.22690773,73.09075165
0.5,660,Dombivli,Apartment,1,19.22693634,73.09065247
0.76,650,Thane,Apartment,1,19.2618351,72.97861481
0.49,650,Dombivli,Apartment,1,19.22665024,73.09062958
0.31,655,Taloja,Apartment,1,19.08433151,73.09947205
0.93,460,Kandivali,Apartment,1,19.2128849,72.8239212
0.46,570,Dombivli,Apartment,1,19.21642876,73.08185577
3.1,1050,Andheri,Apartment,2,19.1076622,72.86373901
0.24,640,Ambernath,Apartment,1,19.2076416,73.18528748
0.85,1050,Koper Khairane,Apartment,2,19.1027832,73.01050568
2.2,1700,Koper Khairane,Apartment,3,19.0953083,73.00067902
1.65,1600,Ghansoli,Apartment,3,19.12588501,72.99964142
3.5,1600,Koper Khairane,Apartment,3,19.10857773,73.00061035
1.9,1100,Ghansoli,Apartment,2,19.11808014,72.99771881
2.7,1750,Koper Khairane,Apartment,3,19.09988403,73.00561523
2.2,1500,Ghansoli,Apartment,3,19.12344551,72.99107361
1.75,1100,Koper Khairane,Apartment,2,19.09443855,73.00896454
0.85,640,Koper Khairane,Apartment,1,19.1027832,73.01050568
1.95,1250,Vashi,Apartment,3,19.09103394,73.008461
2.25,1500,Koper Khairane,Apartment,3,19.1027832,73.01050568
1.38,480,Santacruz,Apartment,1,19.07621002,72.86637115
2.8,950,Santacruz,Apartment,2,19.07602692,72.86200714
1.45,1447,Thane,Apartment,2,19.22201729,72.98898315
2.15,2045,Thane,Apartment,3,19.22201729,72.98898315
1.52,1519,Thane,Apartment,2,19.22201729,72.98898315
1.57,1576,Thane,Apartment,2,19.22201729,72.98898315
1.64,1643,Thane,Apartment,2,19.22201729,72.98898315
1.71,1713,Thane,Apartment,2,19.22201729,72.98898315
1.51,1516,Thane,Apartment,2,19.22201729,72.98898315
2.0,1908,Thane,Apartment,3,19.22201729,72.98898315
0.8,480,Vikroli,Apartment,1,19.11737823,72.9377594
0.57,1200,Vasai,Apartment,2,19.40390015,72.82939911
0.75,1600,Vasai,Apartment,3,19.40390015,72.82939911
0.34,750,Naigaon,Apartment,1,19.34781075,72.87174988
0.17,488,Palghar,Apartment,1,19.69885254,72.76654816
0.95,1074,Mira Road,Apartment,2,19.28870201,72.8735733
0.36,750,Vasai,Apartment,1,19.40098953,72.85409546
0.55,1250,Vasai,Apartment,2,19.39450836,72.84830475
0.36,760,Naigaon,Apartment,1,19.36582184,72.8602066
0.18,465,Palghar,Apartment,1,19.70182991,72.7539978
0.12,274,Palghar,Apartment,1,19.70182991,72.7539978
0.19,500,Saphale,Apartment,1,19.57119751,72.83095551
0.48,750,Vasai,Apartment,1,19.39154053,72.82337189
0.13,368,Makane Kapase,Apartment,1,19.57579231,72.80709076
0.17,465,Palghar,Apartment,1,19.70182991,72.7539978
0.66,1100,Nalasopara,Apartment,2,19.41450119,72.82846832
0.38,700,Nalasopara,Apartment,1,19.41424942,72.828125
0.92,1074,Mira Road,Apartment,2,19.28332329,72.88627625
0.64,775,Mira Road,Apartment,1,19.29340935,72.86810303
1.15,1300,Mira Road,Apartment,2,19.2885437,72.87614441
0.66,1100,Nalasopara,Apartment,2,19.41450119,72.82846832
0.38,700,Nalasopara,Apartment,1,19.41424942,72.828125
0.48,750,Vasai,Apartment,1,19.39154053,72.82337189
0.38,600,Bhiwandi,Apartment,1,19.25458908,73.01795197
0.51,800,Bhiwandi,Apartment,2,19.25458908,73.01795197
0.38,650,Kalyan,Apartment,1,19.25783539,73.14463806
0.24,655,Vevoor,Apartment,1,19.69177437,72.76757812
0.69,800,Mira Road,Apartment,1,19.29100609,72.86815643
0.65,1074,Vasai,Apartment,2,19.39154053,72.82337189
0.72,1350,Virar,Apartment,3,19.44602394,72.7990036
0.21,585,Vevoor,Apartment,1,19.67333984,72.76306915
0.33,905,Vevoor,Apartment,2,19.69177437,72.76757812
0.21,600,Palghar,Apartment,1,19.70182991,72.7539978
0.12,274,Palghar,Apartment,1,19.70182991,72.7539978
0.16,456,Makane Kapase,Apartment,1,19.57579231,72.80709076
0.19,540,Palghar,Apartment,1,19.70182991,72.7539978
1.3,1200,Mira Road,Apartment,2,19.2818985,72.88632965
0.76,1650,Nalasopara,Apartment,3,19.42840385,72.8099823
0.55,1074,Vasai,Apartment,2,19.41627312,72.86083221
0.9,1550,Vasai,Apartment,3,19.37245178,72.81539917
0.63,780,Mira Road,Apartment,1,19.30248642,72.87371063
0.34,750,Nalasopara,Apartment,1,19.42840385,72.8099823
0.69,800,Mira Road,Apartment,1,19.2818985,72.88632965
1.1,1150,Mira Road,Apartment,2,19.2885437,72.87614441
0.38,775,Vasai,Apartment,1,19.39189911,72.83969879
0.7,750,Mira Road,Apartment,1,19.27273941,72.86670685
0.34,715,Virar,Apartment,1,19.44607162,72.79892731
1.2,1150,Mira Road,Apartment,2,19.27980042,72.88249969
0.71,1400,Virar,Apartment,3,19.44604874,72.79885101
0.69,800,Mira Road,Apartment,1,19.29100609,72.86815643
0.65,1074,Vasai,Apartment,2,19.39154053,72.82337189
0.72,1350,Virar,Apartment,3,19.44602394,72.7990036
1.05,600,Thane,Apartment,2,19.2383709,72.99481201
1.35,700,Thane,Apartment,2,19.20606804,72.9885788
1.75,950,Thane,Apartment,3,19.20820045,72.98819733
5.6,1450,Dadar,Apartment,3,19.01469994,72.83526611
1.99,872,Andheri,Apartment,2,19.13868713,72.87084198
1.06,517,Jogeshwari,Apartment,1,19.14896774,72.83937073
0.99,505,Jogeshwari,Apartment,1,19.14896774,72.83937073
0.91,480,Jogeshwari,Apartment,1,19.12976837,72.85903931
0.99,505,Jogeshwari,Apartment,1,19.14896774,72.83937073
0.91,480,Jogeshwari,Apartment,1,19.12976837,72.85903931
1.5,704,Jogeshwari,Apartment,2,19.12976837,72.85903931
1.7,777,Jogeshwari,Apartment,2,19.12976837,72.85903931
0.99,480,Jogeshwari,Apartment,1,19.12976837,72.85903931
1.45,687,Jogeshwari,Apartment,2,19.12976837,72.85903931
1.75,780,Jogeshwari,Apartment,2,19.12976837,72.85903931
1.0,523,Jogeshwari,Apartment,1,19.13829613,72.8575058
1.01,524,Chembur,Apartment,2,19.06542778,72.89547729
1.72,999,Borivali,Apartment,2,19.22562027,72.86415863
2.75,1281,Borivali,Apartment,3,19.2212677,72.85808563
1.81,918,Kandivali,Apartment,2,19.20451736,72.86631775
0.52,190,Ghatkopar,Apartment,1,19.07318497,72.91017151
4.82,2168,Kandivali,Apartment,4,19.2045784,72.86286163
2.72,1450,Kandivali,Apartment,3,19.20554543,72.87148285
1.63,850,Kandivali,Apartment,2,19.20595741,72.87180328
1.63,850,Kandivali,Apartment,2,19.20595741,72.87180328
6.35,3800,Nerul,Apartment,4,19.03281784,73.02304077
0.67,440,Bhandup,Apartment,1,19.15442848,72.93182373
0.34,535,Virar,Apartment,1,19.45100784,72.79780579
1.4,750,Thane,Apartment,2,19.20606804,72.9885788
2.14,926,Andheri,Apartment,2,19.13868713,72.87084198
2.59,1102,Andheri,Apartment,3,19.13868713,72.87084198
1.15,600,Thane,Apartment,2,19.20981407,72.97875214
1.33,720,Thane,Apartment,2,19.20606804,72.9885788
1.7,783,Jogeshwari,Apartment,2,19.14336395,72.83838654
1.85,783,Jogeshwari,Apartment,2,19.14336395,72.83838654
1.38,592,Powai,Apartment,1,19.11108398,72.89522552
0.49,795,Dombivali,Apartment,2,19.18301392,73.08318329
0.85,502,Vikhroli,Apartment,1,19.09209633,72.92247772
0.78,530,Vikhroli,Apartment,1,19.11214256,72.93544769
2.6,1017,Borivali,Apartment,3,19.22635841,72.84619904
0.85,580,Vikhroli,Apartment,1,19.09848213,72.92534637
0.75,509,Vikhroli,Apartment,1,19.11420059,72.93579865
1.28,681,Chembur,Apartment,1,19.04581451,72.89766693
2.6,1050,Powai,Apartment,2,19.10761261,72.8992157
3.2,1150,Powai,Apartment,3,19.10470772,72.89698029
0.7,452,Vikhroli,Apartment,1,19.11355782,72.93566132
3.0,1207,Ghatkopar,Apartment,3,19.08011246,72.91650391
2.5,1020,Chembur,Apartment,2,19.04581451,72.89766693
3.5,1900,Thane,Apartment,4,19.2383709,72.99481201
3.3,800,Andheri,Apartment,2,19.12983322,72.83469391
0.67,735,Ulwe,Apartment,1,18.96944427,73.01979065
1.4,550,Amboli,Apartment,1,19.12812805,72.84152222
3.65,1500,Goregaon,Apartment,3,19.15450859,72.84287262
3.6,1900,Thane,Apartment,4,19.2383709,72.99481201
2.7,1200,Andheri,Apartment,2,19.12691879,72.83322906
3.7,1900,Thane,Apartment,4,19.2383709,72.99481201
16.0,2850,Andheri,Apartment,4,19.13805008,72.82532501
1.9,1140,Thane,Apartment,3,19.2383709,72.99481201
3.0,1000,Andheri,Apartment,3,19.13805008,72.82532501
5.0,4000,Thane,Apartment,5,19.21998787,72.97707367
2.6,800,Andheri,Apartment,2,19.13805008,72.82532501
1.9,920,Thane,Apartment,2,19.23395538,72.98749542
2.4,1050,Thane,Apartment,3,19.23395538,72.98749542
0.48,665,Bhayandar,Apartment,1,19.29584503,72.84860229
1.05,1200,Ulwe,Apartment,2,18.97022629,73.01915741
2.45,1150,Thane,Apartment,3,19.23395538,72.98749542
2.85,1300,Thane,Apartment,3,19.23395538,72.98749542
4.7,2100,Thane,Apartment,4,19.23395538,72.98749542
1.28,681,Chembur,Apartment,1,19.04581451,72.89766693
2.6,1050,Powai,Apartment,2,19.10761261,72.8992157
3.2,1150,Powai,Apartment,3,19.10470772,72.89698029
0.26,500,Titwala,Apartment,1,19.29709244,73.2027359
8.1,1800,Goregaon,Apartment,4,19.17259789,72.83836365
0.7,452,Vikhroli,Apartment,1,19.11355782,72.93566132
3.0,1207,Ghatkopar,Apartment,3,19.08011246,72.91650391
2.5,1020,Chembur,Apartment,2,19.04581451,72.89766693
1.54,1150,Kurla,Apartment,2,19.05459785,72.88430023
1.1,650,Kurla,Apartment,1,19.05835342,72.88498688
1.2,550,Kurla,Apartment,1,19.06180382,72.88497162
1.03,600,Kurla,Apartment,1,19.05463409,72.88414764
1.25,800,Chembur,Apartment,1,19.06167984,72.89391327
1.7,900,Police Colony,Apartment,2,19.06385994,72.89113617
1.55,800,Chembur,Apartment,2,19.05547523,72.88562012
1.4,800,Chembur,Apartment,2,19.06815338,72.89574432
2.89,1000,Deonar,Apartment,3,19.04792976,72.91957092
1.0,450,Kurla,Apartment,1,19.06423187,72.8844986
1.77,800,Chembur,Apartment,2,19.06430244,72.89377594
1.75,810,Chembur,Apartment,2,19.06794548,72.89943695
3.0,3000,Thane,Apartment,4,19.26501465,72.97330475
0.75,710,Thane,Apartment,1,19.26303291,72.97957611
1.15,1000,Thane,Apartment,2,19.26407814,72.98095703
1.35,1020,Thane,Apartment,2,19.25643539,72.97244263
3.0,1600,Vashi,Apartment,3,19.07706451,72.99899292
3.1,1400,Nerul,Apartment,3,19.00825882,73.01303101
1.1,700,Vashi,Apartment,2,19.0792141,72.99732208
1.5,900,Vashi,Apartment,2,19.0731926,72.99511719
2.0,900,Sanpada,Apartment,2,19.06097031,73.01056671
1.5,1250,Hiranandani Estates,Apartment,3,19.26027298,72.98240662
0.63,710,Thane,Apartment,1,19.26239014,72.97595215
0.62,550,Mira Road,Apartment,1,19.28370667,72.87975311
1.1,900,Mira Road,Apartment,2,19.28025436,72.8841095
1.99,1025,Ghatkopar,Apartment,2,19.08897018,72.91618347
0.99,525,Andheri,Apartment,1,19.11244965,72.87837982
0.28,580,Nala Sopara,Apartment,1,19.4330616,72.81352997
0.3,585,Nala Sopara,Apartment,1,19.43284035,72.81266022
0.25,550,Nala Sopara,Apartment,1,19.43284035,72.81266022
0.39,715,Dombivali,Apartment,1,19.20101738,73.09404755
1.1,1000,Thane,Apartment,2,19.25444794,72.98549652
1.0,920,Kurla,Apartment,2,19.05917549,72.88247681
1.95,1270,Chembur,Apartment,2,19.06476784,72.89134216
3.5,1400,Chembur,Apartment,2,19.06421089,72.89229584
0.4,610,Kharghar,Apartment,1,19.07730484,73.07568359
1.8,650,Chembur,Apartment,2,19.06452179,72.89395905
2.89,1500,Chembur,Apartment,3,19.05456734,72.91114044
1.3,550,Chembur,Apartment,1,19.0569458,72.88999176
1.3,850,Chembur,Apartment,1,19.05138397,72.91806793
1.5,650,Chembur,Apartment,1,19.05132866,72.91798401
1.5,800,Chembur,Apartment,1,19.05878448,72.88700104
1.4,750,Kurla,Apartment,2,19.06197929,72.88491821
5.5,3000,Powai,Villa,4,19.11759949,72.90907288
3.61,1500,Powai,Apartment,3,19.12780571,72.89354706
0.6,710,Mira Road,Apartment,1,19.28800583,72.87633514
1.1,1112,Ulwe,Apartment,2,18.98021317,73.02484894
0.95,1065,Ulwe,Apartment,2,18.96582413,73.02349091
0.9,600,Thane,Apartment,1,19.20294571,73.00327301
0.75,600,Kalwa,Apartment,1,19.20948792,73.01093292
1.75,1225,Kharghar,Apartment,2,19.07259941,73.0763092
0.45,600,Kalwa,Apartment,1,19.2050457,72.99949646
1.36,1044,Bhayandar,Apartment,2,19.30209923,72.87011719
0.94,1050,Bhayandar,Apartment,2,19.30921745,72.85900116
0.75,1100,Kalyan,Apartment,2,19.26606369,73.13683319
0.57,710,Thakurli,Apartment,1,19.22567177,73.10028076
1.9,700,Andheri,Apartment,2,19.13062668,72.838974
1.67,1100,Mulund,Apartment,2,19.17752266,72.96000671
1.5,1000,Koper Khairane,Apartment,2,19.10999489,73.00050354
2.15,1190,Mulund,Apartment,3,19.17752266,72.96000671
0.6,550,Goregaon,Apartment,1,19.15336609,72.88502502
0.54,630,Panvel,Apartment,1,18.9475956,73.1842041
0.55,544,Goregaon,Apartment,1,19.15236664,72.88648987
3.8,1600,Andheri,Apartment,3,19.12146759,72.82640076
1.18,705,Bhayandar,Apartment,2,19.26326942,72.87560272
0.85,495,Bhayandar,Apartment,1,19.26326942,72.87560272
1.18,705,Bhayandar,Apartment,2,19.26326942,72.87560272
1.0,1250,Kharghar,Apartment,2,19.06996536,73.08313751
0.91,1050,Kharghar,Apartment,2,19.06352615,73.05749512
1.17,630,Bhayandar,Apartment,2,19.26326942,72.87560272
4.75,2500,Chembur,Villa,4,19.04731178,72.89689636
0.45,890,Naigaon,Apartment,2,19.36582184,72.8602066
0.59,450,Sion,Apartment,1,19.0333786,72.86920166
1.15,1012,Panvel,Apartment,2,18.90941238,73.19605255
2.9,1800,Vashi,Apartment,3,19.09006882,73.00334167
0.85,800,Goregaon,Apartment,2,19.15241241,72.88652802
2.1,1150,Kanjurmarg,Apartment,2,19.13236809,72.93650055
3.8,2000,Kanjurmarg,Apartment,3,19.13290977,72.93515778
2.25,1150,Kanjurmarg,Apartment,2,19.13237572,72.93625641
1.3,750,Kanjurmarg,Apartment,2,19.12974167,72.93225861
2.35,1250,Kanjurmarg,Apartment,2,19.13238716,72.93592834
2.3,900,Borivali,Apartment,2,19.2264576,72.86777496
0.36,650,Vasai,Apartment,1,19.39259338,72.84602356
0.75,650,Kharghar,Apartment,1,19.08864594,73.07394409
0.95,650,Kharghar,Apartment,2,19.08864594,73.07394409
1.75,1030,Kharghar,Apartment,3,19.08864594,73.07394409
1.65,1020,Kharghar,Apartment,2,19.07985687,73.07372284
2.36,1750,Kharghar,Apartment,4,19.07185173,73.07289886
0.45,450,Kharghar,Apartment,1,19.08797264,73.08130646
1.55,1400,Kharghar,Apartment,4,19.08797264,73.08130646
0.82,756,Kharghar,Apartment,2,19.08797264,73.08130646
1.38,1074,Mira Road,Apartment,2,19.28299713,72.88573456
0.82,950,Mira Road,Apartment,2,19.27721214,72.88743591
2.2,868,Ghatkopar,Apartment,2,19.08897018,72.91618347
2.2,1175,Malad,Apartment,2,19.18219376,72.84175873
1.05,800,Kandivali,Apartment,1,19.19749641,72.87303925
0.9,650,Kandivali,Apartment,1,19.19607735,72.87273407
3.75,1500,Andheri,Apartment,3,19.13842392,72.83454895
2.11,1435,Goregaon,Apartment,3,19.16305542,72.83862305
2.11,1435,Goregaon,Apartment,3,19.16305542,72.83862305
0.72,711,Bhayandar,Apartment,1,19.30460739,72.85523987
2.35,868,Ghatkopar,Apartment,2,19.08897018,72.91618347
1.2,1150,Kharghar,Apartment,2,19.07089233,73.07003021
0.29,625,Badlapur,Apartment,1,19.1680088,73.22844696
1.65,980,Kandivali,Apartment,2,19.20090485,72.86270905
1.38,1074,Mira Road,Apartment,2,19.28299713,72.88573456
1.05,1125,Mira Road,Apartment,2,19.28002167,72.87063599
0.65,758,Dombivli,Apartment,1,19.22661972,73.08379364
0.21,590,Ambernath,Apartment,1,19.20943451,73.20275879
1.85,730,Borivali,Apartment,2,19.23318481,72.84155273
1.1,984,Mira Road,Apartment,2,19.27437782,72.87101746
0.88,1100,Kharghar,Apartment,2,19.07143021,73.07671356
0.69,705,Mira Road,Apartment,1,19.26575089,72.88030243
0.9,965,Mira Road,Apartment,2,19.28800583,72.87633514
1.09,1071,Mira Road,Apartment,2,19.27387238,72.878479
0.96,1105,Mira Road,Apartment,2,19.29460144,72.87283325
0.85,650,Seawoods,Apartment,1,19.01790237,73.01583099
0.65,770,Mira Road,Apartment,1,19.29460144,72.87283325
1.3,950,Seawoods,Apartment,2,19.01699638,73.01556396
0.77,795,Mira Road,Apartment,1,19.28451157,72.86546326
1.2,1289,Mira Road,Apartment,2,19.28451157,72.86546326
0.57,600,Kamothe,Apartment,1,19.01662064,73.09674835
3.25,3000,Kalyan,Apartment,5,19.25585938,73.13314819
8.0,3800,Powai,Apartment,4,19.11752129,72.90710449
3.5,1680,Kandivali,Apartment,3,19.19798088,72.87248993
1.0,525,Kandivali,Apartment,1,19.19696999,72.8759079
1.05,735,Kandivali,Apartment,1,19.1955986,72.86841583
0.24,570,Shelu,Apartment,1,19.06416893,73.31642914
0.98,670,Mira Road,Apartment,2,19.28604317,72.87023163
1.58,1611,Mira Road,Apartment,3,19.28299713,72.88573456
1.14,1161,Mira Road,Apartment,2,19.28299713,72.88573456
0.65,1000,Kalyan,Apartment,2,19.25450706,73.15322113
0.62,685,Bhayandar,Apartment,1,19.30921745,72.85900116
13.0,2400,Thane,Villa,3,19.27359772,72.95258331
0.51,625,Kalyan,Apartment,1,19.22760582,73.10562134
8.48,2300,Dadar,Apartment,3,19.014925,72.84649658
2.39,1670,Thane,Apartment,3,19.22859192,72.98720551
0.55,605,Bhayandar,Apartment,1,19.30921745,72.85900116
0.2,505,Bhiwandi,Apartment,1,19.23742676,73.01324463
5.75,3400,Mulund,Apartment,4,19.16048431,72.94541931
1.18,1125,Thane,Apartment,2,19.23359489,72.98983002
0.24,615,Bhiwandi,Apartment,1,19.23742676,73.01324463
2.07,1150,Mulund,Apartment,2,19.16602707,72.93453979
0.24,615,Bhiwandi,Apartment,1,19.23742676,73.01324463
0.85,900,Thane,Apartment,2,19.23470879,72.98818207
2.2,1150,Nahur,Apartment,2,19.15777397,72.95135498
4.1,2400,Thane,Apartment,4,19.23222542,72.97618866
0.24,600,Bhiwandi,Apartment,1,19.23742676,73.01324463
0.23,590,Bhiwandi,Apartment,1,19.23742676,73.01324463
0.23,590,Bhiwandi,Apartment,1,19.23742676,73.01324463
0.22,575,Bhiwandi,Apartment,1,19.23742676,73.01324463
0.22,575,Bhiwandi,Apartment,1,19.23742676,73.01324463
0.85,900,Thane,Apartment,2,19.23470879,72.98818207
2.2,1150,Nahur,Apartment,2,19.15777397,72.95135498
4.1,2400,Thane,Apartment,4,19.23222542,72.97618866
0.24,600,Bhiwandi,Apartment,1,19.23742676,73.01324463
0.23,590,Bhiwandi,Apartment,1,19.23742676,73.01324463
0.23,590,Bhiwandi,Apartment,1,19.23742676,73.01324463
0.22,575,Bhiwandi,Apartment,1,19.23742676,73.01324463
0.22,575,Bhiwandi,Apartment,1,19.23742676,73.01324463
0.2,535,Bhiwandi,Apartment,1,19.23742676,73.01324463
9.15,2500,Dadar,Apartment,3,19.014925,72.84649658
0.2,530,Bhiwandi,Apartment,1,19.23742676,73.01324463
2.52,1485,Mulund,Apartment,3,19.16489983,72.96307373
0.7,456,Mira Road,Apartment,1,19.2785778,72.88000488
0.53,890,Taloja,Apartment,2,19.08621407,73.09425354
1.95,945,Ghatkopar,Apartment,2,19.08026123,72.91275024
